shape_idx,orig_label,rf_label,n_points_orig,n_points_rf,label_match,recovered_vertices,cap_strict,cap_bidir,align_rmse,mean_nn_dist,distance_threshold,recovered_indices,visualization_path
31,wall,wall,4,5,1,4,0.000000,1.000000,7.897963,10.415287,20.000000,1 0 3 2,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_031_wall.png
32,wall,wall,4,5,1,4,0.250000,0.500000,4.536066,7.575917,20.000000,1 3 0 2,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_032_wall.png
33,wall,wall,4,5,1,4,1.000000,1.000000,0.021239,0.024490,20.000000,2 3 0 1,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_033_wall.png
34,wall,wall,4,5,1,4,0.250000,0.500000,3.350743,6.528460,20.000000,0 2 3 1,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_034_wall.png
35,wall,wall,8,9,1,8,1.000000,1.000000,10.764132,3.619447,20.000000,2 3 4 5 6 7 0 1,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_035_wall.png
36,wall,wall,12,13,1,12,0.000000,1.000000,17.963790,7.888838,20.000000,11 10 9 8 7 6 5 4 3 2 1 0,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_036_wall.png
37,wall,wall,4,5,1,4,0.000000,1.000000,2.037864,5.028127,20.000000,2 1 0 3,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_037_wall.png
38,wall,wall,6,7,1,6,1.000000,1.000000,1.287353,0.330101,20.000000,2 3 4 5 0 1,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_038_wall.png
39,wall,wall,4,5,1,4,0.000000,1.000000,4.265618,9.844893,20.000000,1 0 3 2,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_039_wall.png
40,balcony,balcony,4,5,1,2,0.000000,0.000000,12.718311,10.052693,20.000000,0 2,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_040_balcony.png
41,bed_room,bed_room,8,9,1,8,0.000000,1.000000,2.511421,2.648336,20.000000,7 6 5 4 3 2 1 0,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_041_bed_room.png
