shape_idx,orig_label,rf_label,n_points_orig,n_points_rf,label_match,recovered_vertices,cap_strict,cap_bidir,align_rmse,mean_nn_dist,distance_threshold,recovered_indices,visualization_path
25,living_kitchen,bed_room,8,5,0,0,0.000000,0.000000,22.286840,nan,20.000000,,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_025_living_kitchen.png
26,bed_room,living_kitchen,8,9,0,0,0.000000,0.000000,63.858980,nan,20.000000,,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_026_bed_room.png
27,bed_room,bed_room,4,9,1,0,0.000000,0.000000,17.774675,nan,20.000000,,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_027_bed_room.png
28,others,bed_room,4,5,0,4,1.000000,1.000000,0.864914,1.782469,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_028_others.png
29,others,others,6,5,1,4,0.750000,0.750000,7.517648,8.022234,20.000000,3 0 1 2,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_029_others.png
30,others,others,4,7,1,3,0.666667,0.666667,12.311408,12.999212,20.000000,2 3 1,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_030_others.png
31,others,others,4,5,1,4,1.000000,1.000000,3.472483,5.352483,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_031_others.png
32,others,others,4,5,1,4,1.000000,1.000000,1.557330,2.274427,20.000000,2 3 0 1,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_032_others.png
33,others,others,14,5,1,5,0.400000,0.400000,10.246862,9.587582,20.000000,11 2 5 6 10,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_033_others.png
34,others,others,4,15,1,1,0.000000,0.000000,31.304959,12.184333,20.000000,2,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_034_others.png
35,others,others,4,5,1,4,1.000000,1.000000,0.637492,0.994468,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_035_others.png
36,others,others,4,5,1,2,0.000000,0.000000,17.903734,13.050837,20.000000,0 2,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_036_others.png
37,others,others,4,5,1,2,0.000000,0.000000,7.454015,6.483295,20.000000,0 2,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_037_others.png
38,background,others,42,5,0,0,0.000000,0.000000,37.648497,nan,20.000000,,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.d2e2af631452f8c281645eb31525f546\visualizations\shape_038_background.png
