shape_idx,orig_label,rf_label,n_points_orig,n_points_rf,label_match,recovered_vertices,cap_strict,cap_bidir,align_rmse,mean_nn_dist,distance_threshold,recovered_indices,visualization_path
25,wall,wall,6,5,1,4,0.250000,0.500000,8.136052,5.889304,20.000000,3 5 0 4,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_025_wall.png
26,wall,wall,4,7,1,0,0.000000,0.000000,36.611909,nan,20.000000,,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_026_wall.png
27,wall,wall,4,5,1,4,1.000000,1.000000,6.607312,8.490576,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_027_wall.png
28,stairs,wall,4,5,0,4,1.000000,1.000000,2.866675,4.365695,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_028_stairs.png
29,elevator,stairs,4,5,0,0,0.000000,0.000000,31.260179,nan,20.000000,,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_029_elevator.png
30,others,elevator,15,5,0,3,0.000000,0.000000,15.160124,10.840022,20.000000,6 10 14,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_030_others.png
31,bathroom,others,4,16,0,2,0.000000,0.000000,12.767939,12.466266,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_031_bathroom.png
32,bathroom,bathroom,6,5,1,0,0.000000,0.000000,13.814492,nan,20.000000,,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_032_bathroom.png
33,bathroom,bathroom,4,7,1,3,0.000000,0.666667,12.783429,12.122560,20.000000,1 0 3,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_033_bathroom.png
34,others,bathroom,4,5,0,2,0.000000,0.000000,12.685272,12.264123,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_034_others.png
35,dressing_room,others,4,5,0,4,1.000000,1.000000,3.140788,4.505631,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_035_dressing_room.png
36,dressing_room,dressing_room,4,5,1,2,0.000000,0.000000,20.880726,12.334211,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_036_dressing_room.png
37,others,dressing_room,4,5,0,4,1.000000,1.000000,4.400549,6.125415,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_037_others.png
38,bed_room,others,4,5,0,2,0.000000,0.000000,11.331772,11.435204,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_038_bed_room.png
39,bed_room,bed_room,4,5,1,4,1.000000,1.000000,4.308153,7.484495,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_039_bed_room.png
40,entrance,bed_room,4,5,0,4,1.000000,1.000000,9.879941,10.835232,20.000000,3 0 1 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_040_entrance.png
41,bed_room,entrance,4,5,0,4,1.000000,1.000000,5.189587,8.672728,20.000000,2 3 0 1,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_041_bed_room.png
42,bed_room,bed_room,4,5,1,4,1.000000,1.000000,7.778630,9.621979,20.000000,3 0 1 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_042_bed_room.png
43,bed_room,bed_room,4,5,1,4,1.000000,1.000000,4.385666,7.256608,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_043_bed_room.png
44,entrance,bed_room,10,5,0,2,0.000000,0.000000,14.472828,7.317662,20.000000,0 4,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_044_entrance.png
45,living_kitchen,entrance,10,11,0,3,0.000000,0.000000,27.922089,10.660545,20.000000,8 5 0,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_045_living_kitchen.png
46,others,living_kitchen,6,11,0,0,0.000000,0.000000,126.231520,nan,20.000000,,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_046_others.png
47,others,others,4,7,1,0,0.000000,0.000000,26.481859,nan,20.000000,,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_047_others.png
48,others,others,4,5,1,2,0.000000,0.000000,9.401893,6.819538,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_048_others.png
49,others,others,4,5,1,2,0.000000,0.000000,13.908208,12.828019,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_049_others.png
50,balcony,others,4,5,0,2,0.000000,0.000000,6.838651,6.931323,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_050_balcony.png
51,others,balcony,4,5,0,2,0.000000,0.000000,12.796810,11.243831,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_051_others.png
52,others,others,4,5,1,2,0.000000,0.000000,14.177332,10.325131,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_052_others.png
53,others,others,4,5,1,2,0.000000,0.000000,11.330761,8.250233,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_053_others.png
54,others,others,5,5,1,2,0.000000,0.000000,15.526221,8.720089,20.000000,2 4,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_054_others.png
55,others,others,5,6,1,4,0.750000,0.750000,11.068865,11.015155,20.000000,4 0 1 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_055_others.png
56,others,others,4,6,1,2,0.000000,0.000000,11.541470,3.966725,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_056_others.png
57,others,others,4,5,1,2,0.000000,0.000000,12.858281,10.206390,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_057_others.png
58,wall,others,4,5,0,2,0.000000,0.000000,24.595224,10.710558,20.000000,0 2,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_058_wall.png
59,others,wall,6,5,0,5,0.200000,0.600000,4.613371,8.114652,20.000000,0 3 4 2 1,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_059_others.png
60,others,others,4,7,1,3,0.666667,0.666667,19.604030,14.489232,20.000000,0 2 3,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_060_others.png
61,others,others,5,5,1,5,0.000000,1.000000,1.910337,3.825932,20.000000,3 2 1 0 4,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_061_others.png
62,background,others,28,6,0,0,0.000000,0.000000,53.866851,nan,20.000000,,roboflow\cap_evaluation\TE_D_00030\TE_D_00030_png.rf.52f0d54ef8e65aa982696f01f479af21\visualizations\shape_062_background.png
