file,source_shape_index,label,component_index,original_vertex_count,surviving_vertices,cap_strict,cap_bidir,indices
TE_D_00030_dc65ca_aug.json,0,wall,0,16,16,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
TE_D_00030_dc65ca_aug.json,1,wall,0,12,12,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9 10 11
TE_D_00030_dc65ca_aug.json,2,wall,0,6,6,1.000000,1.000000,0 1 2 3 4 5
TE_D_00030_dc65ca_aug.json,3,wall,0,18,18,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
TE_D_00030_dc65ca_aug.json,4,wall,0,20,20,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
TE_D_00030_dc65ca_aug.json,5,wall,0,56,56,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
TE_D_00030_dc65ca_aug.json,6,wall,0,24,18,0.944444,0.944444,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 22 23
TE_D_00030_dc65ca_aug.json,6,wall,1,24,6,0.833333,0.833333,16 17 18 19 20 21
TE_D_00030_dc65ca_aug.json,7,wall,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,8,wall,0,12,12,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9 10 11
TE_D_00030_dc65ca_aug.json,9,wall,0,8,8,1.000000,1.000000,0 1 2 3 4 5 6 7
TE_D_00030_dc65ca_aug.json,10,wall,0,6,6,1.000000,1.000000,0 1 2 3 4 5
TE_D_00030_dc65ca_aug.json,11,wall,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,12,wall,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,13,wall,0,8,8,1.000000,1.000000,0 1 2 3 4 5 6 7
TE_D_00030_dc65ca_aug.json,14,wall,0,16,16,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
TE_D_00030_dc65ca_aug.json,15,wall,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,16,wall,0,6,6,1.000000,1.000000,0 1 2 3 4 5
TE_D_00030_dc65ca_aug.json,17,wall,0,8,8,1.000000,1.000000,0 1 2 3 4 5 6 7
TE_D_00030_dc65ca_aug.json,18,wall,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,19,wall,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,20,wall,0,6,6,1.000000,1.000000,0 1 2 3 4 5
TE_D_00030_dc65ca_aug.json,22,wall,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,25,wall,0,6,6,1.000000,1.000000,0 1 2 3 4 5
TE_D_00030_dc65ca_aug.json,28,stairs,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,29,elevator,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,30,others,0,15,15,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
TE_D_00030_dc65ca_aug.json,31,bathroom,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,32,bathroom,0,6,6,1.000000,1.000000,0 1 2 3 4 5
TE_D_00030_dc65ca_aug.json,33,bathroom,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,34,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,35,dressing_room,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,36,dressing_room,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,37,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,38,bed_room,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,39,bed_room,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,40,entrance,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,41,bed_room,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,42,bed_room,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,43,bed_room,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,44,entrance,0,10,10,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9
TE_D_00030_dc65ca_aug.json,45,living_kitchen,0,10,10,1.000000,1.000000,0 1 2 3 4 5 6 7 8 9
TE_D_00030_dc65ca_aug.json,46,others,0,6,6,1.000000,1.000000,0 1 2 3 4 5
TE_D_00030_dc65ca_aug.json,47,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,48,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,51,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,52,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,53,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,54,others,0,5,5,1.000000,1.000000,0 1 2 3 4
TE_D_00030_dc65ca_aug.json,55,others,0,5,5,1.000000,1.000000,0 1 2 3 4
TE_D_00030_dc65ca_aug.json,56,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,57,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,58,wall,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,59,others,0,6,6,1.000000,1.000000,0 1 2 3 4 5
TE_D_00030_dc65ca_aug.json,60,others,0,4,4,1.000000,1.000000,0 1 2 3
TE_D_00030_dc65ca_aug.json,61,others,0,5,5,1.000000,1.000000,0 1 2 3 4
TE_D_00030_dc65ca_aug.json,62,background,0,28,4,0.500000,0.500000,6 7 8 21
TE_D_00030_dc65ca_aug.json,62,background,1,28,6,0.666667,0.666667,9 10 11 12 13 20
TE_D_00030_dc65ca_aug.json,62,background,2,28,4,0.750000,0.750000,14 15 16 17
TE_D_00030_dc65ca_aug.json,62,background,3,28,6,0.666667,0.666667,1 2 3 4 5 22
TE_D_00030_dc65ca_aug.json,62,background,4,28,8,0.750000,0.750000,0 18 19 23 24 25 26 27
