shape_idx,orig_label,rf_label,n_points_orig,n_points_rf,label_match,recovered_vertices,cap_strict,cap_bidir,align_rmse,mean_nn_dist,distance_threshold,recovered_indices,visualization_path
23,bed_room,bed_room,4,4,1,4,1.000000,1.000000,0.000175,0.000493,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_023_bed_room.png
24,bed_room,bed_room,4,4,1,4,1.000000,1.000000,0.000141,0.000318,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_024_bed_room.png
25,living_kitchen,living_kitchen,8,8,1,8,1.000000,1.000000,0.000320,0.000449,20.000000,0 1 2 3 4 5 6 7,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_025_living_kitchen.png
26,bed_room,bed_room,8,8,1,8,1.000000,1.000000,0.000247,0.000378,20.000000,0 1 2 3 4 5 6 7,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_026_bed_room.png
27,bed_room,bed_room,4,4,1,4,1.000000,1.000000,0.000210,0.000433,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_027_bed_room.png
28,others,others,4,4,1,4,1.000000,1.000000,0.000273,0.000292,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_028_others.png
29,others,others,6,6,1,6,1.000000,1.000000,0.000445,0.000466,20.000000,0 1 2 3 4 5,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_029_others.png
30,others,others,4,4,1,4,1.000000,1.000000,0.000276,0.000439,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_030_others.png
31,others,others,4,4,1,4,1.000000,1.000000,0.000245,0.000339,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_031_others.png
32,others,others,4,4,1,4,1.000000,1.000000,0.000403,0.000395,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_032_others.png
33,others,others,14,14,1,14,1.000000,1.000000,0.000580,0.000356,20.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_033_others.png
34,others,others,4,4,1,4,1.000000,1.000000,0.000286,0.000311,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_034_others.png
35,others,others,4,4,1,4,1.000000,1.000000,0.000172,0.000247,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_035_others.png
36,others,others,4,4,1,4,1.000000,1.000000,0.000242,0.000274,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_036_others.png
37,others,others,4,4,1,4,1.000000,1.000000,0.000482,0.000624,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_037_others.png
38,background,background,42,42,1,42,1.000000,1.000000,0.002377,0.000496,20.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41,roboflow\cap_evaluation\TE_D_00025\TE_D_00025_png.rf.2a462dae36546d47e31d8425ca709dde\visualizations\shape_038_background.png
