shape_idx,orig_label,rf_label,n_points_orig,n_points_rf,label_match,recovered_vertices,cap_strict,cap_bidir,align_rmse,mean_nn_dist,distance_threshold,recovered_indices,visualization_path
24,others,others,4,4,1,4,1.000000,1.000000,0.000147,0.000233,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_024_others.png
25,others,others,4,4,1,4,1.000000,1.000000,0.000015,0.000029,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_025_others.png
26,bathroom,bathroom,4,4,1,4,1.000000,1.000000,0.000733,0.000689,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_026_bathroom.png
27,bed_room,bed_room,8,8,1,8,1.000000,1.000000,0.000379,0.000548,20.000000,0 1 2 3 4 5 6 7,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_027_bed_room.png
28,living_kitchen,living_kitchen,16,16,1,16,1.000000,1.000000,0.000485,0.000389,20.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_028_living_kitchen.png
29,others,others,4,4,1,4,1.000000,1.000000,0.000280,0.000388,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_029_others.png
30,others,others,4,4,1,4,1.000000,1.000000,0.000159,0.000385,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_030_others.png
31,others,others,4,4,1,4,1.000000,1.000000,0.000235,0.000405,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_031_others.png
32,others,others,4,4,1,4,1.000000,1.000000,0.000486,0.000628,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_032_others.png
33,others,others,4,4,1,4,1.000000,1.000000,0.000159,0.000286,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_033_others.png
34,others,others,4,4,1,4,1.000000,1.000000,0.000118,0.000227,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_034_others.png
35,others,others,4,4,1,4,1.000000,1.000000,0.000136,0.000367,20.000000,0 1 2 3,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_035_others.png
36,background,background,30,30,1,30,1.000000,1.000000,0.000997,0.000417,20.000000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29,roboflow\cap_evaluation\TE_D_00051\TE_D_00051_png.rf.79a339603589aecc2a43fbd6dd1378f9\visualizations\shape_036_background.png
